Name,Win%,SOS,Pace,offRtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV,ORB,FT/FGA
Belmont,0.667,0.36920000000000003,0.375,0.19967266775777417,0.22083333333333335,0.44270833333333337,0.23064516129032253,0.11867364746945894,0.30998509687034287,0.2781954887218045,0.06779661016949154,0.25932203389830505,0.2681818181818182,0.3453608247422681,0.2651757188498403
Boise State,0.735,0.5352,0.11999999999999993,0.20458265139116202,0.22083333333333335,0.3315972222222222,0.19677419354838702,0.15008726003490405,0.16840536512667667,0.2857142857142857,0.15254237288135594,0.20847457627118654,0.1045454545454545,0.32989690721649484,0.3003194888178914
Brigham Young,0.714,0.6808,0.5350000000000001,0.25531914893617025,0.42916666666666664,0.24305555555555555,0.22258064516129025,0.16928446771378713,0.34277198211624443,0.33834586466165406,0.17514124293785313,0.21186440677966112,0.1045454545454545,0.47680412371134023,0.5846645367412141
Buffalo,0.697,0.544,0.43500000000000016,0.18821603927986907,0.43333333333333335,0.13541666666666666,0.14032258064516132,0.14834205933682373,0.20566318926974672,0.39097744360902253,0.39548022598870064,0.12372881355932205,0.09999999999999996,0.48711340206185566,0.5239616613418531
Butler,0.676,0.8247999999999999,0.21000000000000013,0.16693944353518825,0.3958333333333333,0.10763888888888885,0.12258064516129034,0.18673647469458993,0.143070044709389,0.30827067669172936,0.25423728813559326,0.11864406779661019,0.10909090909090911,0.4922680412371135,0.43769968051118224
UC-Irvine,0.618,0.498,0.18500000000000014,0.1612111292962357,0.15416666666666665,0.13194444444444442,0.1580645161290323,0.13438045375218155,0.2727272727272728,0.24060150375939848,0.46892655367231645,0.17966101694915262,0.17727272727272728,0.37628865979381443,0.18530351437699688
Cincinnati,0.676,0.6559999999999999,-0.019999999999999928,0.1415711947626841,0.31875000000000003,0.12499999999999997,0.1306451612903226,0.17452006980802792,0.20715350223546944,0.3834586466165414,0.6271186440677967,0.13728813559322037,0.2636363636363636,0.5592783505154638,0.34185303514377
Coastal Carolina,0.706,0.2328,0.2600000000000001,0.20049099836333878,0.4020833333333333,0.18750000000000003,0.14677419354838714,0.21291448516579412,0.1222056631892698,0.3834586466165414,0.3333333333333333,0.1457627118644068,0.1409090909090909,0.5644329896907216,0.45047923322683703
Davidson,0.75,0.6076,0.36000000000000015,0.2585924713584288,0.14374999999999996,0.40104166666666674,0.21290322580645155,0.11867364746945894,0.34277198211624443,0.16541353383458646,0.18079096045197743,0.24067796610169503,0.013636363636363587,0.3711340206185567,0.1948881789137381
Dayton,0.75,0.6424,0.21000000000000013,0.16039279869067097,0.55,0.2725694444444445,0.19193548387096765,0.08900523560209427,0.33681073025335323,0.3834586466165414,0.16384180790960454,0.19661016949152552,0.19090909090909094,0.19845360824742272,0.6006389776357829
Duke,0.897,0.8747999999999999,0.29500000000000026,0.27741407528641576,0.37500000000000006,0.18923611111111116,0.23709677419354833,0.18150087260034903,0.2324888226527571,0.3759398496240601,0.2655367231638418,0.25762711864406773,0.09090909090909091,0.5206185567010309,0.43450479233226846
Eastern Washington,0.743,0.3264,0.41499999999999987,0.2585924713584288,0.2791666666666666,0.3402777777777778,0.23387096774193541,0.11343804537521815,0.128166915052161,0.25563909774436083,0.4915254237288135,0.2508474576271188,0.07727272727272724,0.36855670103092786,0.3610223642172524
Georgetown,0.667,0.8724000000000001,0.2299999999999997,0.18494271685761043,0.4604166666666667,0.17361111111111113,0.17096774193548395,0.15183246073298434,0.2309985096870343,0.4436090225563909,0.5536723163841809,0.1677966101694916,0.20454545454545447,0.4819587628865979,0.5335463258785943
Georgia State,0.714,0.39880000000000004,0.21499999999999986,0.19885433715220946,0.34375000000000006,0.09201388888888892,0.18870967741935474,0.09424083769633505,0.22652757078986593,0.6315789473684209,0.519774011299435,0.19152542372881365,0.1045454545454545,0.3711340206185567,0.43130990415335474
Georgia,0.636,0.8240000000000001,0.23999999999999985,0.1415711947626841,0.5395833333333334,0.14930555555555555,0.13548387096774198,0.16579406631762653,0.25484351713859915,0.20300751879699247,0.4576271186440679,0.12033898305084748,0.20909090909090908,0.42783505154639184,0.6038338658146966
Gonzaga,0.921,0.6848000000000001,0.2600000000000001,0.2847790507364975,0.35208333333333336,0.15972222222222224,0.2580645161290322,0.2094240837696335,0.2876304023845008,0.25563909774436083,0.23163841807909608,0.288135593220339,0.09090909090909091,0.47680412371134023,0.39936102236421733
Hampton,0.486,0.1968,0.475,0.08674304418985265,0.45833333333333337,0.17534722222222224,0.08064516129032256,0.11518324607329845,0.13114754098360662,0.29323308270676685,0.35028248587570626,0.07118644067796617,0.24545454545454548,0.4175257731958764,0.46006389776357826
Harvard,0.733,0.47,0.060000000000000143,0.14484451718494273,0.36458333333333337,0.07118055555555558,0.12580645161290324,0.15706806282722513,0.2876304023845008,0.42857142857142855,0.49717514124293793,0.11355932203389832,0.18636363636363634,0.4407216494845361,0.45047923322683703
Indiana,0.588,0.768,0.3450000000000003,0.24386252045826512,0.22708333333333336,0.29513888888888895,0.20483870967741927,0.15183246073298434,0.19821162444113272,0.12781954887218044,0.1977401129943503,0.22033898305084756,0.1227272727272727,0.5051546391752578,0.2971246006389776
Iowa State,0.735,0.846,0.4899999999999999,0.2119476268412439,0.30624999999999997,0.2482638888888889,0.20161290322580636,0.12216404886561955,0.301043219076006,0.26315789473684204,0.30508474576271183,0.21864406779661028,0.09090909090909091,0.32731958762886604,0.3578274760383387
Iowa,0.647,0.8156,0.225,0.17921440261865798,0.3375,0.13368055555555555,0.1306451612903226,0.16404886561954624,0.30998509687034287,0.3157894736842105,0.49717514124293793,0.11355932203389832,0.11363636363636363,0.5154639175257733,0.44728434504792325
Kansas,0.75,0.9652000000000001,0.33500000000000013,0.17021276595744678,0.43333333333333335,0.10243055555555551,0.15000000000000005,0.15881326352530545,0.2503725782414308,0.30827067669172936,0.4519774011299435,0.13559322033898308,0.2,0.4974226804123711,0.5335463258785943
Kentucky,0.974,0.8268000000000001,0.18999999999999986,0.24549918166939444,0.4604166666666667,0.07986111111111115,0.18064516129032265,0.19895287958115182,0.25484351713859915,0.33082706766917286,0.7853107344632768,0.17118644067796618,0.07727272727272724,0.615979381443299,0.5654952076677316
Lafayette,0.606,0.35519999999999996,0.23999999999999985,0.2242225859247136,0.18125,0.22743055555555552,0.23064516129032253,0.08376963350785335,0.3129657228017884,0.20300751879699247,0.14689265536723167,0.24237288135593232,0.14545454545454542,0.32989690721649484,0.293929712460064
Louisiana State,0.667,0.7051999999999999,0.4799999999999997,0.14402618657937802,0.24375000000000005,0.10243055555555551,0.14032258064516132,0.13961605584642234,0.2965722801788376,0.33834586466165406,0.5480225988700564,0.15084745762711868,0.24545454545454548,0.4716494845360824,0.27795527156549527
Louisville,0.75,0.8392000000000001,0.2799999999999997,0.15548281505728315,0.35208333333333336,0.1545138888888889,0.10645161290322581,0.14485165794066313,0.14605067064083466,0.46616541353383456,0.5706214689265537,0.10677966101694916,0.11363636363636363,0.4922680412371135,0.37060702875399365
Manhattan,0.576,0.3464,0.41000000000000014,0.12438625204582654,0.5333333333333333,0.24479166666666666,0.14677419354838714,0.08900523560209427,0.3412816691505216,0.4436090225563909,0.18079096045197743,0.13559322033898308,0.29090909090909095,0.3943298969072165,0.5942492012779553
Maryland,0.8,0.7852,0.23500000000000015,0.16857610474631746,0.4729166666666667,0.28125000000000006,0.18709677419354848,0.13263525305410126,0.15201192250372583,0.12781954887218044,0.42937853107344637,0.1661016949152543,0.21818181818181814,0.3427835051546392,0.6198083067092652
Michigan State,0.692,0.88,0.15,0.19803600654664485,0.22708333333333336,0.21701388888888887,0.16774193548387104,0.18150087260034903,0.38450074515648297,0.17293233082706766,0.46892655367231645,0.2000000000000001,0.13636363636363635,0.4587628865979381,0.20766773162939298
Mississippi,0.618,0.7604,0.35,0.18330605564648123,0.29791666666666666,0.18402777777777782,0.1306451612903226,0.14485165794066313,0.22652757078986593,0.30827067669172936,0.39548022598870064,0.10847457627118645,0.09090909090909091,0.4948453608247422,0.43769968051118224
New Mexico State,0.676,0.3332,0.14499999999999993,0.18003273322422259,0.46458333333333335,0.05555555555555556,0.16451612903225812,0.19895287958115182,0.1833084947839047,0.33834586466165406,0.2768361581920904,0.16101694915254244,0.2863636363636363,0.6262886597938144,0.5239616613418531
North Carolina State,0.611,0.8687999999999999,0.225,0.18412438625204583,0.2833333333333333,0.1684027777777778,0.12903225806451615,0.15357766143106452,0.12667660208643816,0.015037593984962419,0.49717514124293793,0.1338983050847458,0.07272727272727271,0.4742268041237113,0.32268370607028757
North Carolina,0.684,0.9503999999999999,0.46000000000000013,0.21358428805237312,0.28124999999999994,-0.0034722222222222255,0.16451612903225812,0.20418848167539272,0.3308494783904621,0.2857142857142857,0.39548022598870064,0.17288135593220347,0.14545454545454542,0.6288659793814433,0.3354632587859425
North Dakota State,0.697,0.33480000000000004,0.09499999999999993,0.14893617021276598,0.29166666666666663,0.21701388888888887,0.14193548387096777,0.13612565445026173,0.06706408345752608,0.14285714285714282,0.3615819209039548,0.1474576271186441,0.09545454545454544,0.2577319587628867,0.33865814696485624
North Florida,0.657,0.24239999999999998,0.3850000000000001,0.21685761047463176,0.3604166666666667,0.3454861111111111,0.2241935483870967,0.12565445026178015,0.27570789865871836,0.24812030075187969,0.3163841807909605,0.23559322033898317,0.19090909090909094,0.3737113402061856,0.45047923322683703
Northeastern,0.657,0.4264,0.175,0.17348608837970542,0.40624999999999994,0.13888888888888887,0.21774193548387089,0.18673647469458993,0.3248882265275709,0.18045112781954883,0.28248587570621475,0.22203389830508485,0.3227272727272727,0.3737113402061856,0.5047923322683706
Northern Iowa,0.886,0.56,-0.13000000000000006,0.21603927986906715,0.37500000000000006,0.30208333333333337,0.23709677419354833,0.14659685863874344,0.22801788375558876,0.33834586466165406,0.1977401129943503,0.24576271186440693,0.18181818181818182,0.29381443298969073,0.4792332268370607
Notre Dame,0.842,0.7608,0.18500000000000014,0.28559738134206225,0.3104166666666667,0.2621527777777778,0.26774193548387093,0.10994764397905754,0.2533532041728763,0.3533834586466165,0.2711864406779661,0.2864406779661017,0.045454545454545456,0.3170103092783505,0.41533546325878606
Ohio State,0.686,0.7748,0.3,0.22667757774140754,0.26874999999999993,0.16319444444444445,0.19516129032258056,0.13961605584642234,0.26080476900149036,0.42857142857142855,0.5819209039548023,0.21694915254237299,0.1227272727272727,0.461340206185567,0.3003194888178914
Oklahoma State,0.563,0.8652000000000001,0.2299999999999997,0.14811783960720126,0.35208333333333336,0.28298611111111116,0.16290322580645167,0.08900523560209427,0.17883755588673622,0.4812030075187969,0.5310734463276836,0.15762711864406784,0.21363636363636368,0.3144329896907217,0.4440894568690097
Oklahoma,0.686,0.8775999999999999,0.3700000000000003,0.1612111292962357,0.2291666666666667,0.1961805555555556,0.13870967741935486,0.13263525305410126,0.15946348733233984,0.3233082706766917,0.48587570621468934,0.1338983050847458,0.14545454545454542,0.40979381443298973,0.32268370607028757
Oregon,0.722,0.7859999999999999,0.4,0.19476268412438622,0.14166666666666664,0.1979166666666667,0.1790322580645162,0.12914485165794065,0.19821162444113272,0.1954887218045113,0.3785310734463277,0.18644067796610178,0.12727272727272723,0.3917525773195877,0.23961661341853038
Providence,0.647,0.86,0.28500000000000014,0.16284779050736503,0.39374999999999993,0.11111111111111108,0.12903225806451615,0.16404886561954624,0.2876304023845008,0.3834586466165414,0.519774011299435,0.11864406779661019,0.15454545454545457,0.5025773195876289,0.463258785942492
Purdue,0.618,0.7856000000000001,0.24500000000000027,0.1710310965630115,0.4145833333333333,0.17187500000000003,0.15000000000000005,0.17452006980802792,0.3457526080476901,0.1954887218045113,0.5254237288135594,0.1491525423728814,0.22272727272727275,0.538659793814433,0.4568690095846645
Robert Morris,0.571,0.34,0.33500000000000013,0.13993453355155477,0.28541666666666665,0.140625,0.14516129032258068,0.07678883071553226,0.18181818181818188,0.5338345864661654,0.21468926553672316,0.1474576271186441,0.24090909090909085,0.3969072164948454,0.35143769968051125
San Diego State,0.75,0.6496000000000001,0.039999999999999855,0.12438625204582654,0.3,0.1440972222222222,0.08064516129032256,0.15532286212914484,0.13710879284649782,0.4135338345864661,0.5536723163841809,0.08983050847457635,0.1590909090909091,0.5103092783505154,0.27476038338658154
Southern Methodist,0.794,0.6228,0.16499999999999987,0.19067103109656297,0.4625,0.006944444444444451,0.1758064516129033,0.2006980802792321,0.3740685543964233,0.39849624060150374,0.5875706214689265,0.17457627118644076,0.22272727272727275,0.5541237113402062,0.5335463258785943
St. John's (NY),0.636,0.8416,0.3799999999999997,0.15630114566284775,0.3020833333333333,0.13194444444444442,0.13387096774193552,0.06806282722513086,0.1639344262295082,0.39849624060150374,0.7062146892655368,0.13559322033898308,0.08181818181818178,0.32989690721649484,0.34824281150159747
Stephen F. Austin,0.853,0.312,0.4,0.24304418985270052,0.4354166666666667,0.2517361111111111,0.23870967741935478,0.18673647469458993,0.4098360655737706,0.4135338345864661,0.3220338983050848,0.24237288135593232,0.2545454545454545,0.5747422680412371,0.549520766773163
Texas Southern,0.629,0.2364,0.225,0.14811783960720126,0.5208333333333334,0.15104166666666666,0.13709677419354843,0.11343804537521815,0.11773472429210133,0.27067669172932335,0.19209039548022602,0.13728813559322037,0.22272727272727275,0.46907216494845355,0.5335463258785943
Texas,0.588,0.8428,0.14499999999999993,0.16693944353518825,0.30624999999999997,0.20138888888888895,0.13709677419354843,0.2181500872600349,0.2622950819672132,0.015037593984962419,0.8870056497175142,0.1305084745762712,0.22272727272727275,0.5747422680412371,0.3929712460063899
UCLA,0.611,0.8108,0.3649999999999999,0.16857610474631746,0.2895833333333333,0.11111111111111108,0.1306451612903226,0.15881326352530545,0.2324888226527571,0.30827067669172936,0.3785310734463277,0.13898305084745766,0.13636363636363635,0.46907216494845355,0.31948881789137384
Utah,0.743,0.7768,0.13000000000000006,0.22913256955810146,0.44583333333333336,0.2552083333333333,0.22903225806451608,0.17801047120418853,0.29359165424739203,0.2857142857142857,0.519774011299435,0.24237288135593232,0.19090909090909094,0.4123711340206186,0.5143769968051118
Valparaiso,0.824,0.4,0.18999999999999986,0.18903436988543365,0.3125,0.1961805555555556,0.16451612903225812,0.20244328097731243,0.22354694485842028,0.27067669172932335,0.5536723163841809,0.17966101694915262,0.20454545454545447,0.5154639175257733,0.33865814696485624
Villanova,0.917,0.782,0.25,0.25695581014729957,0.41666666666666663,0.3541666666666667,0.23064516129032253,0.13961605584642234,0.36214605067064093,0.4586466165413534,0.3785310734463277,0.23559322033898317,0.09545454545454544,0.43556701030927836,0.5207667731629393
Virginia Commonwealth,0.722,0.7240000000000001,0.3200000000000003,0.1718494271685761,0.3229166666666667,0.30208333333333337,0.11612903225806454,0.09947643979057597,0.19374068554396426,0.6240601503759399,0.4632768361581921,0.12372881355932205,0.05909090909090904,0.4175257731958764,0.329073482428115
Virginia,0.882,0.7924,-0.06999999999999992,0.20703764320785595,0.27291666666666664,0.0868055555555556,0.15645161290322585,0.2181500872600349,0.2324888226527571,0.27067669172932335,0.5084745762711864,0.15593220338983055,0.06818181818181818,0.47938144329896915,0.3578274760383387
West Virginia,0.714,0.8515999999999999,0.43500000000000016,0.1587561374795418,0.38750000000000007,0.19270833333333337,0.08548387096774192,0.15008726003490405,0.28017883755588685,0.7368421052631579,0.2485875706214689,0.07966101694915262,0.14545454545454542,0.6340206185567011,0.39936102236421733
Wichita State,0.857,0.6272,0.09499999999999993,0.2225859247135843,0.31666666666666665,0.21180555555555552,0.15322580645161296,0.17626527050610824,0.2593144560357675,0.43609022556390975,0.39548022598870064,0.15762711864406784,0.03181818181818179,0.4974226804123711,0.37380191693290743
Wisconsin,0.9,0.8916,-0.025,0.2913256955810147,0.3,0.2586805555555556,0.2241935483870967,0.19546247818499132,0.1758569299552907,0.12030075187969921,0.22033898305084743,0.22711864406779672,-0.05454545454545459,0.42525773195876293,0.428115015974441
Wofford,0.8,0.3608,0.13500000000000015,0.16939443535188217,0.3416666666666667,0.18402777777777782,0.16290322580645167,0.13263525305410126,0.27570789865871836,0.3533834586466165,0.16384180790960454,0.17288135593220347,0.14545454545454542,0.347938144329897,0.38338658146964866
Wyoming,0.714,0.47840000000000005,-0.08500000000000014,0.14402618657937802,0.3666666666666667,0.29861111111111116,0.18387096774193556,0.11169284467713785,0.4351713859910581,0.26315789473684204,0.25988700564971756,0.18983050847457636,0.22727272727272718,0.17268041237113407,0.43130990415335474
Xavier,0.622,0.8592,0.2799999999999997,0.19885433715220946,0.3479166666666667,0.18402777777777782,0.1999999999999999,0.16230366492146592,0.36363636363636365,0.24812030075187969,0.2259887005649718,0.20338983050847467,0.17727272727272728,0.404639175257732,0.4440894568690097
Albany (NY),0.559,0.2712,0.15,0.14566284779050734,0.42083333333333334,0.06250000000000001,0.15000000000000005,0.15706806282722513,0.16840536512667667,0.21052631578947367,0.24293785310734464,0.12542372881355934,0.23636363636363641,0.4201030927835051,0.5527156549520768
American,0.606,0.35,0.03500000000000014,0.14648117839607205,0.27499999999999997,0.23090277777777776,0.22258064516129025,0.12390924956369985,0.4157973174366617,0.30827067669172936,0.3163841807909605,0.24406779661016964,0.39999999999999997,0.28092783505154645,0.33865814696485624
Arizona State,0.636,0.7764,0.45,0.17757774140752866,0.43124999999999997,0.2534722222222222,0.18064516129032265,0.08551483420593366,0.27421758569299554,0.11278195488721804,0.480225988700565,0.18644067796610178,0.11818181818181817,0.2293814432989691,0.4888178913738019
Arizona,0.868,0.8416,0.2049999999999997,0.21931260229132565,0.39999999999999997,0.06770833333333336,0.1612903225806452,0.20244328097731243,0.29359165424739203,0.24812030075187969,0.4067796610169492,0.17457627118644076,0.05909090909090904,0.5360824742268041,0.40894568690095856
Baylor,0.684,0.8844,0.21000000000000013,0.2422258592471358,0.4833333333333334,0.20659722222222218,0.17741935483870974,0.1972076788830715,0.30998509687034287,0.17293233082706766,0.5480225988700564,0.1813559322033899,0.12727272727272723,0.6443298969072165,0.5239616613418531
Brigham Young,0.657,0.7088,0.675,0.21603927986906715,0.5520833333333334,0.005208333333333338,0.15967741935483876,0.1710296684118673,0.23695976154992549,0.29323308270676685,0.16949152542372883,0.15084745762711868,0.04090909090909092,0.4922680412371135,0.6134185303514378
Cal Poly,0.412,0.5476,0.039999999999999855,0.14729950900163666,0.22500000000000003,0.22395833333333331,0.08870967741935483,0.09249563699825475,0.21460506706408344,0.29323308270676685,0.2090395480225989,0.08813559322033906,0.022727272727272728,0.4175257731958764,0.2619808306709266
Cincinnati,0.794,0.6912,0.18000000000000008,0.18003273322422259,0.35208333333333336,0.14583333333333334,0.11774193548387098,0.16928446771378713,0.22205663189269748,0.5037593984962406,0.6610169491525424,0.10677966101694916,0.11363636363636363,0.6056701030927836,0.4217252396166135
Coastal Carolina,0.618,0.22760000000000002,0.4299999999999997,0.15302782324058922,0.3479166666666667,0.16319444444444445,0.13225806451612906,0.16928446771378713,0.0611028315946349,0.26315789473684204,0.24293785310734464,0.1305084745762712,0.22727272727272718,0.5025773195876289,0.3961661341853036
Colorado,0.657,0.8320000000000001,0.35,0.14893617021276598,0.5520833333333334,0.13715277777777776,0.14193548387096777,0.1884816753926701,0.16244411326378538,0.22556390977443602,0.2655367231638418,0.1169491525423729,0.22272727272727275,0.4742268041237113,0.6517571884984025
Connecticut,0.8,0.8252000000000002,0.275,0.19148936170212771,0.34375000000000006,0.20486111111111116,0.18709677419354848,0.11692844677137876,0.18479880774962743,0.3759398496240601,0.615819209039548,0.17118644067796618,0.14999999999999994,0.38144329896907214,0.4984025559105431
Creighton,0.771,0.7668,0.26499999999999985,0.28723404255319146,0.2520833333333334,0.3836805555555556,0.27419354838709675,0.14310645724258295,0.39195230998509695,0.03007518796992477,-0.02824858757062147,0.2966101694915254,0.06363636363636366,0.3118556701030928,0.35143769968051125
Dayton,0.703,0.6936,0.2700000000000003,0.19721767594108014,0.3916666666666667,0.16319444444444445,0.1758064516129033,0.16055846422338574,0.20864381520119227,0.25563909774436083,0.16949152542372883,0.18644067796610178,0.1636363636363636,0.4742268041237113,0.43130990415335474
Delaware,0.714,0.436,0.5450000000000003,0.21440261865793783,0.4604166666666667,0.2083333333333333,0.1612903225806452,0.08027923211169287,0.03576751117734722,0.20300751879699247,0.23728813559322035,0.15254237288135597,-0.013636363636363669,0.347938144329897,0.5431309904153355
Duke,0.743,0.8192,0.275,0.27741407528641576,0.3541666666666667,0.29861111111111116,0.20645161290322572,0.13961605584642234,0.2518628912071535,0.36842105263157887,0.17514124293785313,0.21016949152542383,0.00909090909090906,0.48711340206185566,0.45047923322683703
Eastern Kentucky,0.706,0.3064,0.375,0.2520458265139116,0.46458333333333335,0.3836805555555556,0.2661290322580645,0.013961605584642186,0.2771982116244412,0.5488721804511277,0.1186440677966102,0.2711864406779661,0.09999999999999996,0.20618556701030935,0.6038338658146966
Florida,0.923,0.8216,0.14499999999999993,0.20949263502454987,0.42916666666666664,0.21006944444444442,0.17096774193548395,0.1797556719022687,0.2384500745156483,0.4135338345864661,0.24293785310734464,0.1830508474576272,0.11818181818181817,0.4922680412371135,0.45047923322683703
George Washington,0.727,0.6568,0.4,0.17839607201309327,0.5166666666666667,0.10243055555555551,0.1612903225806452,0.15706806282722513,0.2533532041728763,0.3533834586466165,0.38983050847457623,0.17118644067796618,0.1954545454545454,0.5025773195876289,0.5175718849840256
Gonzaga,0.806,0.6944,0.4049999999999997,0.2340425531914893,0.38750000000000007,0.17881944444444448,0.23225806451612896,0.15357766143106452,0.23994038748137114,0.30075187969924805,0.3333333333333333,0.24745762711864422,0.14999999999999994,0.38659793814432997,0.46006389776357826
Harvard,0.844,0.4612,0.2299999999999997,0.21358428805237312,0.5458333333333334,0.10069444444444439,0.1903225806451612,0.15008726003490405,0.286140089418778,0.4436090225563909,0.5141242937853109,0.17796610169491534,0.1409090909090909,0.4432989690721649,0.6549520766773163
Iowa State,0.778,0.8752000000000001,0.5850000000000002,0.2324058919803601,0.30416666666666664,0.2604166666666667,0.19838709677419344,0.13263525305410126,0.3651266766020865,0.18796992481203,0.15254237288135594,0.21694915254237299,0.03181818181818179,0.3402061855670104,0.35143769968051125
Iowa,0.606,0.7772,0.4950000000000003,0.2414075286415712,0.48958333333333337,0.0868055555555556,0.18064516129032265,0.19546247818499132,0.2980625931445604,0.3233082706766917,0.519774011299435,0.16440677966101702,0.06363636363636366,0.5695876288659795,0.610223642172524
Kansas State,0.606,0.8188,0.2799999999999997,0.15302782324058922,0.38541666666666674,0.17361111111111113,0.11935483870967743,0.12565445026178015,0.3740685543964233,0.2781954887218045,0.2090395480225989,0.12542372881355934,0.16818181818181815,0.4922680412371135,0.3897763578274761
Kansas,0.714,0.9359999999999999,0.4299999999999997,0.23567921440261863,0.5520833333333334,0.10763888888888885,0.21612903225806443,0.2094240837696335,0.2518628912071535,0.20300751879699247,0.5819209039548023,0.21694915254237299,0.2,0.5592783505154638,0.6421725239616615
Kentucky,0.725,0.8759999999999999,0.29500000000000026,0.2201309328968904,0.6250000000000001,0.0885416666666667,0.15645161290322585,0.22862129144851662,0.09687034277198213,0.1052631578947368,0.5988700564971753,0.1457627118644068,0.11818181818181817,0.6649484536082474,0.6741214057507987
Louisiana,0.657,0.46880000000000005,0.5600000000000002,0.2119476268412439,0.4395833333333333,0.15625,0.17419354838709683,0.15357766143106452,0.14754098360655737,0.30827067669172936,0.3333333333333333,0.1830508474576272,0.14999999999999994,0.5335051546391751,0.4664536741214057
Louisville,0.838,0.672,0.45,0.2610474631751228,0.4041666666666666,0.21874999999999997,0.18709677419354848,0.15008726003490405,0.23994038748137114,0.6616541353383458,0.4632768361581921,0.20508474576271196,0.04090909090909092,0.5541237113402062,0.41533546325878606
Manhattan,0.758,0.444,0.5149999999999999,0.17675941080196395,0.7020833333333335,0.1423611111111111,0.16290322580645167,0.12565445026178015,0.21460506706408344,0.43609022556390975,0.6214689265536724,0.15762711864406784,0.22272727272727275,0.48453608247422675,0.7220447284345048
Massachusetts,0.727,0.72,0.5850000000000002,0.1620294599018003,0.36250000000000004,0.06250000000000001,0.1483870967741936,0.14659685863874344,0.26080476900149036,0.2857142857142857,0.4519774011299435,0.15254237288135597,0.19090909090909094,0.48453608247422675,0.40255591054313106
Memphis,0.706,0.7656000000000001,0.5299999999999997,0.18576104746317515,0.3770833333333334,0.0868055555555556,0.16290322580645167,0.13961605584642234,0.3546944858420269,0.4887218045112781,0.3785310734463277,0.1830508474576272,0.17727272727272728,0.5154639175257733,0.3674121405750799
Mercer,0.75,0.3432,0.28500000000000014,0.24795417348608836,0.3458333333333334,0.24652777777777776,0.21935483870967734,0.16404886561954624,0.3248882265275709,0.21804511278195485,0.4237288135593221,0.22542372881355943,0.12727272727272723,0.4742268041237113,0.44728434504792325
Michigan State,0.763,0.8552000000000001,0.3,0.22749590834697214,0.24791666666666673,0.23958333333333331,0.20483870967741927,0.17801047120418853,0.36214605067064093,0.33834586466165406,0.5141242937853109,0.22203389830508485,0.12727272727272723,0.42783505154639184,0.3099041533546326
Michigan,0.757,0.866,0.125,0.2618657937806874,0.27291666666666664,0.30555555555555564,0.23548387096774187,0.11518324607329845,0.26378539493293596,0.18796992481203,0.11299435028248588,0.24237288135593232,0.03636363636363631,0.33505154639175266,0.3961661341853036
Milwaukee,0.6,0.46240000000000003,0.3950000000000003,0.13993453355155477,0.45416666666666666,0.30208333333333337,0.15322580645161296,0.09249563699825475,0.3129657228017884,0.1954887218045113,0.1186440677966102,0.1338983050847458,0.23636363636363641,0.32731958762886604,0.5686900958466454
Mount St. Mary's,0.485,0.3024,0.5,0.18003273322422259,0.3104166666666667,0.3628472222222222,0.17419354838709683,0.05410122164048868,0.1222056631892698,0.3233082706766917,0.13559322033898308,0.17118644067796618,0.12727272727272723,0.3144329896907217,0.4121405750798723
Nebraska,0.594,0.82,0.2700000000000003,0.13666121112929625,0.4270833333333333,0.19097222222222227,0.13225806451612906,0.08900523560209427,0.06557377049180327,0.36842105263157887,0.28248587570621475,0.1169491525423729,0.12727272727272723,0.2603092783505155,0.5143769968051118
New Mexico State,0.722,0.3768,0.3450000000000003,0.2315875613747954,0.6604166666666668,0.08333333333333337,0.20967741935483863,0.17452006980802792,0.18926974664679588,0.09022556390977444,0.519774011299435,0.21186440677966112,0.18636363636363634,0.5644329896907216,0.7220447284345048
New Mexico,0.794,0.6736,0.2799999999999997,0.2103109656301146,0.5166666666666667,0.16493055555555558,0.17741935483870974,0.1797556719022687,0.3532041728763041,0.11278195488721804,0.5084745762711864,0.16440677966101702,0.08636363636363638,0.43556701030927836,0.6261980830670928
North Carolina Central,0.824,0.15880000000000002,0.23500000000000015,0.22094926350245497,0.5375000000000001,0.12499999999999997,0.1822580645161291,0.15881326352530545,0.31445603576751124,0.4511278195488721,0.4576271186440679,0.1677966101694916,0.13181818181818183,0.5412371134020619,0.6549520766773163
North Carolina State,0.611,0.7776000000000001,0.24500000000000027,0.18494271685761043,0.31666666666666665,0.052083333333333336,0.13387096774193552,0.10471204188481675,0.16691505216095387,0.12030075187969921,0.36723163841807915,0.1457627118644068,0.06818181818181818,0.47938144329896915,0.32268370607028757
North Carolina,0.706,0.8168000000000001,0.5,0.18821603927986907,0.4395833333333333,-0.02430555555555558,0.12903225806451615,0.17277486910994763,0.2533532041728763,0.3533834586466165,0.4632768361581921,0.14406779661016952,0.09999999999999996,0.5798969072164949,0.40255591054313106
North Dakota State,0.788,0.4792,0.19499999999999992,0.26350245499181674,0.39791666666666664,0.0868055555555556,0.23709677419354833,0.16928446771378713,0.07600596125186292,0.30075187969924805,0.49717514124293793,0.23898305084745775,0.06818181818181818,0.4149484536082475,0.5271565495207668
